@relation 'numeric churn-weka.filters.unsupervised.attribute.Remove-R1,3-12,14-28,30-72,75-80,82-89,91-112,114-125,127-129,131-137,139-188,190-191,193-198,200,202-204,206-210,213-216,219-229'

@attribute Var2 numeric
@attribute Var13 numeric
@attribute Var29 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var81 numeric
@attribute Var90 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var138 numeric
@attribute Var189 numeric
@attribute Var192 numeric
@attribute Var199 numeric
@attribute Var201 numeric
@attribute Var205 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Label {0,1}

@data
?,28,?,74,0,277420,?,222730,?,?,?,390,210,1877,2,2,1,36,4652,1,0
?,860,?,108,0,4511.9,?,-8857.2,?,?,?,636,347,6783,2,1,1,36,16444,1,0
?,0,?,50,0,118970,?,468740,?,?,?,252,70,3099,0,2,1,24,14670,2,0
?,?,?,8,?,?,?,-1718600,-18,?,0,138,50,8011,0,2,2,36,10053,2,0
?,72,?,86,28,3439.1,?,-52550,46,?,?,276,231,4797,0,2,1,47,17760,2,0
?,?,?,40,?,54085,?,9074.6,16,?,?,324,395,5566,0,2,1,36,9908,1,0
?,?,0,4,?,?,0,-3051400,-20,?,?,126,144,2764,0,3,2,36,14339,2,1
?,424,?,64,0,31354,?,-497840,-22,?,?,?,139,3686,0,0,1,20,8370,2,0
?,0,?,18,0,226340,?,78654,4,?,?,114,67,1277,0,2,1,36,16242,1,0
?,9612,?,128,378,132090,?,-53318,?,?,?,?,82,2123,2,2,1,36,3601,1,0
?,0,?,22,0,6030.9,?,-17139,4,?,?,?,155,3819,0,2,1,20,4396,2,0
?,8020,?,162,245,46943,?,-29462,4,?,?,?,399,6332,0,2,1,46,17086,1,0
?,2564,?,142,0,99493,?,0,?,?,?,378,286,4742,0,2,1,36,12866,1,1
?,5216,?,76,0,32719,?,-721260,?,?,?,?,62,5570,0,2,1,7,10778,2,0
?,0,?,18,0,69471,?,760560,-30,?,?,348,178,2506,0,2,1,36,10294,1,0
?,0,?,24,0,11466,?,-74454,0,?,?,?,84,5249,0,2,1,20,3833,2,0
?,148,?,98,0,5139.6,?,-1794700,-22,?,?,?,215,3099,2,2,2,22,16242,1,0
?,0,?,12,0,0,?,-507220,?,?,?,138,139,2959,0,3,1,36,3023,2,0
?,520,?,32,217,176880,?,-237050,8,?,?,?,353,4359,0,1,1,36,14570,2,0
?,3348,?,80,0,3457.2,?,-676,-30,?,?,348,41,3819,0,2,1,7,11922,2,0
?,0,?,50,0,96948,?,28114,4,?,?,246,104,4719,2,2,1,36,9908,1,0
?,408,?,82,875,44861,?,-609160,34,?,?,?,182,3819,0,2,1,36,3265,1,0
?,0,?,28,0,176950,?,596560,-24,?,?,?,106,4837,0,2,2,36,12511,1,0
?,?,?,10,?,?,?,-1009700,-18,?,?,156,348,817,0,3,2,36,4779,1,0
?,0,?,18,0,314510,?,251410,4,?,?,?,357,235,0,2,1,36,3481,2,0
?,1084,?,54,336,5473.1,?,26624,30,?,?,?,368,6467,0,2,1,36,5697,2,0
?,1668,?,156,119,181130,?,600300,-24,?,?,384,13,4743,2,2,2,47,6767,1,0
?,0,?,16,0,155600,?,80153,4,?,?,216,226,2053,0,2,1,36,16164,2,0
?,0,?,22,0,232530,?,68716,-20,?,?,222,159,6176,0,2,2,36,16326,2,0
?,144,?,44,0,20415,?,-160960,10,?,?,210,84,3223,0,1,1,47,18628,2,0
?,3040,?,136,539,225140,?,116670,-20,?,?,?,136,3040,2,2,2,47,3758,1,0
0,?,?,6,?,?,?,-1384500,-18,3,?,?,102,5249,0,2,2,36,11164,2,0
?,1100,?,190,28,3612.9,?,11663,?,?,?,?,239,7863,2,2,1,29,17619,1,0
?,300,?,86,49,56576,?,1329300,62,?,?,?,302,7374,0,1,1,36,5643,2,0
?,908,?,134,42,?,?,-1529400,-16,?,?,?,41,1449,0,2,2,20,20,1,0
?,1840,?,120,42,6536.7,?,-22873,20,?,?,306,359,3632,2,1,1,47,18299,1,0
?,?,0,4,?,?,0,-3704000,-20,?,?,?,43,4742,0,2,2,36,2212,2,0
?,556,?,178,7,1712.6,?,-871,?,?,?,?,70,4115,0,2,1,47,9299,2,0
?,0,?,18,0,399910,?,-59634,-8,?,?,366,363,2296,0,1,2,36,17252,1,0
?,6100,?,60,126,194230,?,2792.7,34,?,?,270,8,6082,2,1,1,36,10873,1,0
?,1960,?,112,336,207620,?,69574,?,?,?,?,393,2546,0,1,1,24,7614,1,0
?,0,?,12,0,?,?,-174050,4,?,?,204,38,1245,0,2,1,20,12499,2,0
?,748,?,108,0,16766,?,74608,?,?,?,396,45,1877,2,2,1,36,5120,1,0
?,88,?,78,0,21869,?,352420,?,?,?,?,130,6825,2,3,1,36,794,1,0
?,0,?,12,0,?,?,-261510,4,?,?,?,240,5935,0,2,1,36,2258,1,0
?,0,?,12,0,1814400,?,-179260,?,?,?,288,269,1102,0,2,1,36,4779,1,0
?,60,?,42,0,206230,?,113010,-28,?,?,?,58,3330,0,2,1,36,14624,1,0
?,160,?,130,28,18282,?,49172,-30,?,?,318,368,3819,2,2,1,47,8695,1,0
?,3188,?,58,7,31366,?,62441,32,?,?,252,209,713,0,1,1,36,19100,2,0
?,84,?,44,0,84888,?,163780,?,?,?,?,240,1449,0,2,1,36,16830,2,0
?,3564,?,150,203,4833.6,?,-285160,?,?,?,384,393,6997,2,2,1,47,17508,1,0
?,0,?,28,0,22969,?,378790,4,?,?,?,81,6254,0,2,1,20,15963,2,0
?,436,?,72,14,4895.4,?,18832,?,?,?,252,37,1852,2,2,1,36,10460,2,0
?,1612,?,174,21,23465,?,-73315,4,?,?,?,397,1022,0,2,1,54,11331,2,0
?,0,?,28,0,64780,?,149370,-30,?,?,?,81,5333,0,2,1,36,4010,1,0
?,452,?,116,0,82672,?,-1088400,?,?,?,366,119,6254,2,2,1,36,10307,1,0
?,0,?,22,0,282340,?,164270,4,?,?,?,55,7042,0,3,1,36,11092,1,1
?,204,?,48,0,204830,?,0,-30,?,?,?,370,3382,0,2,1,47,18532,2,0
?,0,?,18,0,314760,?,-45038,4,?,?,198,395,1277,0,2,1,36,14431,2,0
?,64,?,110,7,3698.8,?,-1665200,-18,?,?,?,146,7240,0,2,2,22,513,2,0
?,4800,?,158,2415,35165,?,142710,?,?,?,?,49,6254,2,2,1,7,15243,1,0
?,1496,?,148,28,6596.9,?,-181470,42,?,?,282,210,6279,0,2,1,65,1663,1,0
?,0,?,20,0,997.34,?,-21971,?,?,?,?,109,8128,0,3,1,36,1479,2,0
?,196,?,112,35,15646,?,-1606800,-18,?,?,372,325,3819,2,2,2,47,2893,1,0
?,6420,?,114,259,123150,?,-656400,-22,?,?,?,125,2745,2,3,2,36,5929,1,0
?,368,?,42,21,97814,?,166420,-22,?,?,?,178,6997,0,2,2,36,13786,1,0
?,636,?,54,0,129270,?,0,?,?,?,?,44,3099,2,2,1,36,14185,1,0
?,344,?,96,28,137470,?,122340,?,?,?,?,171,3338,0,0,1,36,17544,1,0
?,4,?,62,0,71394,?,-204110,4,?,?,?,266,5935,0,2,1,24,11889,2,0
?,164,?,64,0,173350,?,64498,-22,?,?,?,203,7491,2,2,2,36,0,0,0
?,68,?,44,0,204910,?,69786,?,?,?,240,352,1852,0,2,1,36,8500,1,0
?,192,?,34,7,17867,?,-34642,10,?,?,252,185,3992,0,3,1,36,14452,2,0
?,528,?,84,7,3253.6,?,-1195600,?,?,?,?,226,6820,0,2,1,24,9987,2,0
?,0,?,16,0,73184,?,-85027,4,?,?,?,354,2959,0,1,1,20,2933,1,0
?,324,?,136,0,30696,?,185490,?,?,?,162,164,3099,2,2,1,36,1376,2,0
?,184,?,154,14,216890,?,73339,20,?,?,?,378,1878,0,2,1,22,10249,2,0
?,8,?,32,0,114540,?,96355,6,?,?,?,215,7484,0,3,1,36,16242,1,0
?,368,?,36,238,32066,?,63579,-22,?,?,420,309,6997,0,2,2,36,2258,1,0
?,0,?,26,0,51246,?,92192,?,?,?,?,246,2357,0,2,1,31,1724,2,0
?,0,?,28,0,58375,?,137170,4,?,?,222,257,7114,0,2,1,24,18732,1,0
?,3672,?,44,77,199860,?,454340,-22,?,?,?,82,4817,0,2,2,36,2864,2,0
?,1656,?,106,952,225340,?,152620,?,?,?,354,126,3642,2,2,1,36,19126,1,0
?,0,?,36,0,118960,?,-92231,?,?,?,?,374,6025,0,2,1,36,5999,2,0
?,2836,?,142,252,28788,?,-231500,-4,?,?,282,254,1218,2,1,2,47,3011,1,0
?,4,?,152,0,426140,?,258460,4,?,?,282,366,6573,0,1,1,65,10109,1,0
?,0,?,20,0,28523,?,-273430,-28,?,?,306,99,6360,0,2,1,36,16923,2,0
?,?,?,10,?,?,?,769190,4,?,?,468,98,2831,0,2,1,24,1856,1,0
?,0,?,20,0,201540,?,-95669,-4,?,?,?,10,588,0,2,2,36,11805,1,0
?,28,?,50,0,25548,?,-154070,?,?,?,390,185,4748,0,1,1,17,14035,2,0
?,1324,?,160,7,56867,?,148350,?,?,?,?,10,1758,0,2,1,47,15747,2,0
?,?,?,10,?,?,?,-944020,4,?,?,?,366,2053,0,0,1,31,14984,2,0
?,0,?,14,0,339120,?,-92094,-26,?,?,?,62,5566,0,2,1,36,10478,2,0
?,1272,?,72,0,133070,?,-19484,24,?,?,204,311,6614,0,3,1,36,13506,2,0
?,936,?,34,315,158050,?,186780,?,?,?,?,327,1156,0,1,1,36,6816,2,0
?,4088,?,110,28,206750,?,170660,?,?,?,198,16,2083,2,2,1,45,2932,2,0
?,4680,?,88,91,97232,?,114160,?,?,?,?,395,5802,2,0,1,7,5889,1,0
?,316,?,40,140,95511,?,109900,16,?,?,354,362,232,0,2,1,36,1521,2,0
?,84,?,32,35,22225,?,175570,6,?,?,276,37,2820,0,2,1,36,10968,1,0
?,352,?,46,252,218640,?,150630,20,?,?,?,222,6254,0,2,1,36,18584,2,0
?,660,?,58,21,165230,?,10889,?,?,?,?,45,5644,0,1,1,47,743,2,0
?,592,?,90,0,201910,?,227470,-30,?,?,174,241,5136,0,2,1,47,11497,2,0
?,0,?,26,0,0,?,-935480,-24,?,?,?,155,6997,0,2,2,36,17690,2,0
?,0,?,18,0,39158,?,147850,4,?,?,?,233,713,0,3,1,36,8121,1,0
?,5772,?,106,791,91980,?,-347050,?,?,?,300,232,7627,0,1,1,47,11893,2,0
?,0,?,14,0,541040,?,-434620,4,?,?,204,7,1656,0,2,1,36,13800,2,0
?,0,?,12,0,70225,?,-742120,-12,?,?,?,130,2806,0,1,2,36,10556,1,0
?,1808,?,172,252,5369.8,?,47863,-30,?,?,390,189,1102,0,2,1,44,11837,2,0
?,3960,?,74,413,9427.2,?,17889,-30,?,?,?,379,5935,0,2,1,36,10669,2,0
?,0,?,24,0,130150,?,134310,4,?,?,312,155,1150,0,2,1,36,18188,2,0
?,608,?,70,91,222460,?,640620,-18,?,?,?,118,5645,2,1,2,24,14801,1,0
?,412,?,30,161,230280,?,57678,4,?,?,?,7,3059,0,2,1,36,16905,1,0
?,5576,?,106,413,90358,?,-19020,4,?,?,?,357,1725,0,2,1,24,7622,1,0
?,2612,?,106,35,87670,?,302170,6,?,?,?,166,4718,0,2,1,60,4737,2,0
?,0,?,18,0,137910,?,257770,4,?,?,?,139,5249,0,2,1,36,7144,2,0
?,13848,?,208,455,117140,?,266610,58,?,?,?,7,6997,0,2,1,51,10889,2,0
?,0,?,112,0,221440,?,-101390,56,?,?,414,14,2506,2,2,1,56,10991,1,0
?,1880,?,130,14,139820,?,236220,20,?,?,270,51,4797,2,2,1,47,6744,1,0
?,132,?,34,84,188950,?,-55492,10,?,?,342,48,1277,0,2,1,36,5941,2,0
?,636,?,190,189,4712,?,14229,18,?,?,?,300,725,0,2,1,41,14321,1,0
?,1376,?,136,1288,163370,?,296470,6,?,?,330,76,4206,0,2,1,27,18555,2,0
?,692,?,106,42,129500,?,-1379600,22,?,?,294,157,5645,0,0,1,36,2193,2,0
?,200,?,88,14,50506,?,-148530,8,?,?,282,191,5645,2,1,1,36,4343,1,0
?,0,?,56,0,209520,?,140730,14,?,?,282,219,1725,2,2,1,36,1468,1,0
?,0,?,26,0,189270,?,-907720,?,?,?,492,354,3289,0,2,1,40,14528,2,1
?,2492,?,32,0,183700,?,197760,8,?,?,174,335,6657,0,2,1,36,15435,2,0
?,0,?,22,0,244460,?,326320,4,?,?,?,240,2442,0,1,1,70,7227,1,0
?,1004,?,52,21,19443,?,-837460,28,?,?,240,254,3098,2,2,1,36,3011,1,0
?,172,?,72,0,87688,?,108770,?,?,?,?,304,6573,0,1,1,36,5622,1,0
0,?,?,6,?,?,?,660560,?,0,?,?,317,3324,0,2,1,24,528,2,0
?,8,?,46,14,15338,?,43986,-30,?,?,216,199,4161,0,3,1,24,18545,1,0
?,128,?,88,21,108180,?,265740,-26,?,?,192,41,3978,0,1,1,36,11694,1,0
?,1644,?,68,0,195280,?,109070,-26,?,?,204,232,3380,0,2,2,24,13964,2,0
?,136,?,112,0,4472.4,?,-2142.6,4,?,?,?,144,747,0,2,1,7,2275,2,0
?,5052,?,142,651,184820,?,122930,-22,?,?,360,226,3895,2,2,2,47,1887,1,0
?,?,0,4,?,?,0,-5317200,-20,?,?,?,279,2053,0,2,2,36,11008,1,0
?,128,?,152,63,5120.9,?,42498,42,?,?,276,266,2269,0,2,1,47,2997,1,0
?,40,?,68,0,9456.1,?,13199,20,?,?,?,226,3903,2,2,1,31,6137,1,0
?,0,?,90,0,157110,?,56632,-28,?,?,312,104,6349,0,2,1,65,1424,2,0
?,468,?,32,7,9307.1,?,-866.28,?,?,?,282,79,7962,0,2,1,36,7843,1,0
?,2512,?,74,609,144690,?,303890,22,?,?,462,126,6422,2,2,1,47,575,1,0
?,0,?,24,0,32378,?,-453290,?,?,?,234,322,4016,0,2,1,36,14487,1,0
?,80,?,32,0,32657,?,-383520,4,?,?,342,82,5789,0,1,1,36,4212,1,1
?,1216,?,30,7,201320,?,-259190,4,?,?,?,35,7648,0,2,1,36,17990,2,0
?,0,?,28,0,4848.8,?,270900,?,?,?,342,206,2350,0,2,1,36,1856,1,0
?,0,?,18,0,129790,?,440420,4,?,?,132,44,1243,0,2,1,40,15711,2,0
?,0,?,24,0,531.33,?,-964360,-18,?,?,?,144,1852,0,2,2,65,6165,2,0
?,0,?,16,0,190050,?,119130,4,?,?,360,328,6407,0,1,1,36,5816,1,0
?,3700,?,182,175,128400,?,-64746,-20,?,?,?,282,6407,2,1,2,51,13898,1,0
?,520,?,138,0,36866,?,-340220,?,?,?,204,38,414,2,2,1,47,0,0,0
?,29160,?,170,119,92604,?,-13132,-30,?,?,?,98,4272,2,1,1,47,18952,1,0
?,12,?,124,0,1268600,?,412240,28,?,?,?,171,1541,2,2,1,20,1856,1,0
?,500,?,50,21,60412,?,835320,4,?,?,?,80,5249,0,2,1,36,11385,2,0
?,0,?,22,0,31276,?,112330,-24,?,?,342,286,952,0,1,2,24,8027,1,0
?,?,?,10,?,?,?,-901400,-14,?,?,198,28,235,0,2,2,36,16485,1,0
?,272,?,120,0,113630,?,134390,6,?,?,?,0,5935,2,2,1,7,1172,1,0
?,1444,?,166,28,12300,?,215990,?,?,?,?,282,4837,0,2,1,30,5666,2,0
?,7460,?,196,763,75627,?,22759,-26,?,?,?,171,3024,0,3,1,44,6236,2,0
?,2904,?,86,707,22346,?,219460,62,?,?,354,80,2053,0,2,1,47,9369,2,0
?,1736,?,136,189,181990,?,140010,?,?,?,144,311,5044,2,2,1,36,4282,1,0
?,32,?,36,0,81212,?,156070,-28,?,?,282,115,3819,0,2,1,36,10609,2,0
?,?,?,10,?,?,?,494110,4,?,?,258,58,4743,0,2,1,36,2581,1,0
?,12,?,34,0,170900,?,144360,10,?,?,?,354,7554,0,2,1,31,1232,1,0
?,184,?,40,0,198790,?,-93873,?,?,?,204,382,1218,0,3,1,47,3129,2,0
?,48,?,128,14,160430,?,90350,-30,?,?,?,83,6246,0,2,1,29,12367,2,0
?,0,?,34,0,194160,?,-272970,10,?,?,174,45,7848,0,2,1,36,6954,2,0
?,0,?,12,0,87147,?,210570,-30,?,?,?,8,4665,0,0,1,36,410,1,0
?,8,?,30,28,168230,?,35153,4,?,?,?,181,5879,0,1,1,36,18482,1,0
?,300,?,44,14,190760,?,738820,-28,?,?,?,176,6822,0,2,1,36,15827,1,0
?,268,?,30,21,6538.4,?,-1706000,-22,?,?,240,264,1187,0,1,2,36,8395,1,0
?,2884,?,176,448,140030,?,186050,4,?,?,?,262,1265,0,2,1,22,18849,1,0
?,7636,?,222,315,150210,?,116370,?,?,?,372,150,420,0,2,1,43,4187,1,0
?,376,?,98,7,18866,?,6846.6,?,?,?,192,368,7638,0,2,1,47,17436,2,0
?,?,?,8,?,?,?,-3453000,-18,?,0,?,35,7012,0,2,2,36,2083,1,0
?,336,?,158,0,173340,?,4491.7,-30,?,?,?,146,2316,0,1,1,30,16605,2,0
?,312,?,60,0,10598,?,233700,?,?,?,?,182,3040,0,0,1,36,8243,2,0
?,2876,?,108,161,2905.8,?,32886,4,?,?,282,251,1852,0,2,1,47,11209,2,0
?,1392,?,114,259,197280,?,102230,?,?,?,?,266,5249,2,2,1,36,18773,2,1
?,1228,?,158,35,174860,?,703520,22,?,?,?,366,2350,0,2,1,65,16003,2,0
?,128,?,42,0,16170,?,-115110,-24,?,?,?,295,1725,0,2,2,36,385,2,0
?,1680,?,124,196,4904.7,?,-1827500,-16,?,?,?,176,2447,2,1,2,8,15914,1,0
?,8,?,30,0,208320,?,152980,-18,?,?,282,257,610,0,2,2,36,19192,1,0
?,0,?,32,0,222700,?,1120400,-20,?,?,?,219,3958,0,1,2,36,1329,1,0
?,3724,?,106,0,8917.7,?,-93128,30,?,?,288,346,2053,0,2,1,47,11007,2,1
?,0,?,28,0,86908,?,248380,4,?,?,?,90,1272,0,2,1,31,10411,1,0
?,?,?,8,?,?,?,-5674000,-26,?,0,150,182,6512,0,2,2,36,17556,1,0
?,2352,?,54,168,150860,?,204250,-26,?,?,270,157,6753,0,2,1,36,17028,2,0
?,0,?,46,0,8327.6,?,66468,22,?,?,492,374,3289,0,2,1,24,6364,2,0
?,0,?,24,0,65200,?,-4256.4,?,?,?,?,389,5367,0,1,1,36,11651,1,1
?,856,?,102,28,17434,?,-71235,42,?,?,?,348,1021,0,2,1,37,10454,2,0
?,840,?,58,35,76180,?,23131,?,?,?,240,346,873,2,2,1,36,14798,1,0
?,2624,?,52,63,194360,?,-52009,28,?,?,366,146,420,0,2,1,36,14690,2,0
?,0,?,80,0,100250,?,-1534400,?,?,?,?,246,1021,0,2,1,30,3374,1,0
0,?,?,6,?,?,?,1172900,-20,0,?,?,240,1265,0,2,2,36,16139,2,0
?,16,?,56,0,2834,?,-64398,32,?,?,?,189,2296,2,1,1,36,3942,1,0
?,?,?,10,?,?,?,-1120200,-14,?,?,?,264,3046,0,1,2,36,12731,2,0
?,1852,?,50,56,90503,?,340770,26,?,?,?,267,5802,0,2,1,36,10594,2,1
?,756,?,132,0,78107,?,195930,4,?,?,?,166,5432,2,2,1,7,3114,1,0
?,0,?,14,0,715660,?,196140,-18,?,?,?,294,7855,0,2,2,36,18320,2,0
?,3656,?,172,119,25363,?,-31619,?,?,?,?,81,1041,2,2,1,47,17304,2,0
?,140,?,34,0,34996,?,24146,4,?,?,?,264,2350,0,2,1,17,67,2,0
?,3316,?,46,14,105660,?,-727040,22,?,?,?,395,1187,2,1,1,36,17396,1,0
?,0,?,12,0,51607,?,-782770,4,?,?,192,131,3978,0,1,1,36,15503,2,0
?,5288,?,190,161,63914,?,-81766,56,?,?,?,210,3324,0,2,1,41,11012,1,0
?,0,?,26,0,81697,?,-405460,-20,?,?,?,294,1877,0,2,2,36,18255,2,0
?,48,?,102,7,4262.3,?,-36607,?,?,?,288,105,5935,0,2,1,47,8049,2,0
?,?,?,10,?,?,?,-1913500,-18,?,?,300,64,4764,0,1,2,36,1714,1,0
?,268,?,136,28,11134,?,19910,?,?,?,228,144,6269,2,1,1,47,9602,1,0
?,0,?,16,0,205530,?,265120,-28,?,?,366,38,4216,0,1,1,36,13860,1,0
?,320,?,34,63,221770,?,100200,4,?,?,?,216,3895,0,2,1,36,13877,2,0
?,1732,?,194,791,4600.4,?,101590,?,?,?,?,352,1573,2,1,1,33,289,1,0
?,984,?,86,0,70706,?,200850,?,?,?,?,6,713,0,1,1,47,11694,1,0
?,156,?,72,77,5119.1,?,17519,24,?,?,?,181,414,2,2,1,30,12920,1,0
?,0,?,18,0,215210,?,-67520,4,?,?,306,107,3895,0,2,1,24,6723,2,0
?,1232,?,56,0,103020,?,408290,?,?,?,?,158,2791,2,3,1,47,17326,1,0
?,440,?,36,161,1682.6,?,-31282,?,?,?,402,203,6997,0,2,1,36,15700,1,1
?,68,?,170,42,52122,?,104320,?,?,?,?,231,6254,0,2,1,47,11459,1,0
?,896,?,30,140,47589,?,208840,6,?,?,252,199,8047,0,2,1,36,19174,1,0
?,20,?,30,0,178300,?,-22628,6,?,?,?,365,2959,0,3,1,36,2047,2,1
?,0,?,18,0,165630,?,31297,4,?,?,150,109,3875,0,2,1,36,2880,2,0
?,2148,?,180,77,61278,?,-17009,-22,?,?,?,392,5484,0,1,2,51,6410,2,0
?,1576,?,58,0,218840,?,309680,-28,?,?,?,108,1725,0,2,1,3,9477,2,0
0,?,?,6,?,?,?,-1387300,-18,0,?,?,375,4215,0,1,2,36,11808,1,0
?,12,?,48,0,38568,?,-254690,?,?,?,360,369,1856,0,1,1,36,13737,2,0
?,2196,?,32,336,154180,?,122390,-20,?,?,?,209,3819,0,2,2,20,14915,1,0
?,304,?,48,56,102040,?,-171120,24,?,?,342,335,6997,0,2,1,36,17729,2,0
?,0,?,18,0,190330,?,87642,-8,?,?,?,49,2053,0,2,2,36,14027,2,0
?,1336,?,134,70,19287,?,-150000,36,?,?,324,288,2585,0,2,1,27,13696,2,0
?,28,?,36,42,211380,?,-317300,-22,?,?,?,247,6365,0,2,2,36,15865,1,0
?,0,?,36,0,50791,?,-318850,?,?,?,156,106,658,0,3,1,36,14728,2,0
?,?,0,4,?,?,0,-4150700,-20,?,?,?,329,6030,0,0,2,36,16617,1,0
?,0,?,14,0,417680,?,1029000,?,?,?,?,273,1856,0,1,1,36,0,0,0
?,988,?,88,14,52355,?,85728,4,?,?,?,247,6502,2,2,1,47,15865,1,0
?,1636,?,224,77,6974.5,?,-109810,32,?,?,?,251,6502,2,2,1,43,17595,1,0
?,0,?,28,0,122840,?,214180,-20,?,?,?,5,1308,0,3,2,36,13235,2,0
?,?,?,10,?,?,?,-794190,?,?,?,?,68,2083,0,2,1,36,6152,1,0
0,?,?,6,?,?,?,99032,-20,0,?,240,329,6289,0,1,2,36,547,2,0
?,5040,?,54,1610,232420,?,102500,30,?,?,?,239,6997,2,2,1,24,4457,1,0
?,3332,?,148,154,35092,?,-251580,58,?,?,?,302,2053,2,2,1,47,5708,1,0
?,328,?,94,0,101760,?,180430,-30,?,?,?,240,6783,0,1,2,36,0,0,0
0,?,?,6,?,?,?,-2470700,-18,0,?,?,321,3099,0,2,2,36,16617,1,0
?,180,?,36,0,210310,?,390240,-24,?,?,?,7,401,0,1,2,36,16905,1,0
?,4,?,32,0,196220,?,145340,-22,?,?,252,57,864,0,1,2,36,4006,1,0
?,1788,?,128,105,6941.2,?,-1427600,-20,?,?,?,273,4797,0,2,2,7,6513,1,0
?,1460,?,134,63,68790,?,71763,4,?,?,?,354,3047,2,1,1,27,1232,1,1
?,540,?,34,7,41990,?,-33281,4,?,?,?,294,6740,0,0,1,31,12185,2,0
?,1020,?,38,0,14358,?,-97156,14,?,?,?,178,5568,0,2,1,36,12898,2,0
?,88,?,46,0,201140,?,698830,20,?,?,?,210,5850,0,2,1,36,3380,2,0
?,2872,?,126,392,207930,?,142500,4,?,?,?,139,4837,0,2,1,65,17075,1,0
?,0,?,26,0,20005,?,-78312,4,?,?,174,317,881,0,2,1,36,10307,1,0
?,1372,?,122,14,3249.6,?,-697770,?,?,?,336,194,4117,2,2,1,47,15734,1,0
?,3120,?,130,0,249230,?,-133000,?,?,?,?,222,5332,0,2,1,16,4153,2,0
?,0,?,12,0,?,?,-414840,-14,?,?,144,136,7627,0,3,2,36,1634,1,0
?,428,?,30,469,5454.7,?,-115850,6,?,?,306,257,1665,0,2,1,36,4666,1,0
?,708,?,54,63,28479,?,126920,?,?,?,324,173,7863,0,2,1,36,15640,2,0
?,0,?,14,0,0,?,0,4,?,?,?,0,1909,0,1,1,36,6265,2,0
?,0,?,16,0,233090,?,399730,-8,?,?,?,362,2774,0,2,1,36,5011,2,0
?,256,?,62,14,39657,?,162890,?,?,?,192,309,5136,0,2,1,36,18097,2,0
?,656,?,194,672,214340,?,94168,?,?,?,?,106,4704,0,2,1,7,3836,2,0
0,?,?,6,?,?,?,-1048200,-18,0,?,276,55,4797,0,2,2,24,16583,2,0
?,0,?,16,0,168010,?,-325570,-8,?,?,?,369,4797,0,0,1,36,10833,2,0
?,1500,?,138,0,56614,?,-230060,10,?,?,288,215,6680,2,1,1,47,13140,2,1
?,0,?,28,0,181480,?,120990,4,?,?,?,308,7962,0,2,1,36,16567,1,0
?,0,?,26,0,228060,?,0,4,?,?,312,219,4176,0,1,1,36,1329,1,0
?,1656,?,150,7,59614,?,-250870,38,?,?,168,266,6422,2,2,1,47,0,0,0
?,5304,?,106,420,46306,?,-277200,?,?,?,?,51,4990,2,2,1,30,2985,1,1
?,0,?,12,0,61310,?,-927660,-12,?,?,?,94,6360,0,0,2,36,4387,1,0
?,0,?,16,0,5831.2,?,-1180500,-22,?,?,?,106,4797,0,2,2,36,949,1,0
?,0,?,20,0,215740,?,109720,-26,?,?,276,147,2316,0,1,1,36,6391,2,0
?,12,?,118,0,78190,?,569120,-28,?,?,294,309,4837,0,2,1,36,18097,2,0
?,48,?,34,0,144530,?,322370,8,?,?,?,152,6877,0,1,1,36,4136,1,1
?,0,?,24,0,226690,?,101430,-20,?,?,?,18,5197,0,1,2,36,12489,1,0
?,3556,?,114,560,10133,?,147010,-18,?,?,?,347,2193,0,2,2,30,14816,2,0
?,1080,?,32,672,186650,?,376270,4,?,?,?,131,5733,0,1,1,31,17456,1,0
?,1204,?,62,42,1883.1,?,-2257.3,?,?,?,?,395,4016,2,2,1,30,5935,2,0
?,1492,?,58,0,8702.6,?,233830,?,?,?,156,182,830,0,2,1,36,13417,2,0
?,?,?,8,?,?,?,-1996600,-18,?,0,?,367,1665,0,2,2,36,7482,2,0
?,992,?,208,483,320200,?,-52772,?,?,?,228,205,1277,2,2,1,51,10732,1,0
?,?,?,8,?,?,?,-36951,4,?,0,?,382,5566,0,2,1,36,10427,2,0
?,112,?,102,7,74250,?,536000,?,?,?,234,84,4072,0,1,1,47,17373,2,0
?,88,?,52,0,48952,?,550260,4,?,?,?,192,6279,2,1,1,36,7365,1,0
?,0,?,14,0,12166,?,-353390,4,?,?,120,397,2752,0,2,1,36,11881,2,0
?,0,?,20,0,295060,?,-292300,-18,?,?,?,43,5249,0,2,2,36,18662,1,0
?,200,?,106,7,7577.2,?,9029.6,42,?,?,300,234,6997,2,2,1,47,5048,2,0
?,5476,?,116,525,11825,?,95100,-28,?,?,?,83,4117,0,2,1,47,12968,2,0
?,2840,?,112,49,25266,?,791540,?,?,?,378,359,6254,0,2,1,36,8002,2,0
?,744,?,108,28,188070,?,75667,4,?,?,336,241,5332,2,2,1,47,3734,1,0
?,0,?,14,0,1430100,?,-123160,4,?,?,?,321,3919,0,2,1,20,3182,1,0
?,1736,?,68,175,18953,?,285250,?,?,?,210,226,1277,0,2,1,36,12966,2,0
